session_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration_sec,command_sequence,device_fingerprint,failed_auth_attempts,label,anomaly_type,_geo_km_per_hr
e826ff65d222,dev_1428c6b5,edge_device,2026-06-30 16:00:25.626823,116.35.35.174,Sydney_AU,"resource_068,resource_104",token,280,"exec,download,delete",fw1.8-52b13f,0,normal,none,
d0abb82b11df,dev_1428c6b5,edge_device,2026-06-30 16:01:50.068890,4.222.230.42,Sydney_AU,"resource_068,resource_104,resource_084",token,331,"list,exec,list,exec,download",fw1.8-52b13f,0,normal,none,
49d653e6b4d8,dev_ab5f9888,edge_device,2026-06-30 16:02:46.070032,51.69.43.138,Frankfurt_DE,resource_048,certificate,726,"upload,read",fw2.1-0f40d7,0,normal,none,
1a9019f0b40d,user_5d08b4fd,user,2026-06-30 16:05:32.301830,18.215.99.89,Mumbai_IN,resource_020,token,325,"list,delete,list",Win11-899e6b,0,anomaly,impossible_travel,44762.02083868477
7f87d109f2ed,dev_3d8da41d,edge_device,2026-06-30 16:08:17.438526,51.223.36.27,Mumbai_IN,resource_035,certificate,374,"download,list,download,list,config_change",fw1.8-b4dcce,0,normal,none,
3e28d681e07e,dev_1428c6b5,edge_device,2026-06-30 16:10:14.342487,166.68.173.68,Sydney_AU,"resource_104,resource_084",token,163,"write,write,upload",fw1.8-52b13f,0,normal,none,
20d6ba279b7d,svc_8e47b6dc,service_account,2026-06-30 16:20:23.599097,86.155.153.80,Moscow_RU,resource_120,certificate,138,"delete,download,config_change,write,read,list",svc-node-59419d,0,normal,none,
b50ecbc36d00,dev_1428c6b5,edge_device,2026-06-30 16:25:41.005853,121.131.115.50,Sydney_AU,resource_084,token,194,"read,write,download",fw1.8-52b13f,0,normal,none,
4486fe2deacd,dev_5db0d72f,edge_device,2026-06-30 16:25:48.124702,85.76.163.2,NewYork_US,resource_113,token,520,"delete,delete,upload",fw3.0-00192e,0,normal,none,
70e4ce5ea371,dev_09c9cb1b,edge_device,2026-06-30 16:28:30.173202,68.84.244.70,Delhi_IN,resource_021,certificate,452,"download,config_change",fw1.8-5e0b0e,0,normal,none,
4f7c0c723997,dev_ab5f9888,edge_device,2026-06-30 16:37:01.163766,196.71.169.11,Frankfurt_DE,resource_048,certificate,417,"upload,exec,download,write,read",fw2.1-0f40d7,0,normal,none,
01db24b3ba12,dev_1428c6b5,edge_device,2026-06-30 16:40:35.627250,96.45.102.37,Sydney_AU,"resource_104,resource_084",token,89,"delete,exec,exec",fw1.8-52b13f,0,normal,none,
e30dcffd3098,user_5d08b4fd,user,2026-06-30 16:43:06.349710,128.0.33.208,NewYork_US,login_endpoint,token,2,auth_attempt,unknown,1,anomaly,credential_stuffing,
2a0d2f47f734,dev_52556f96,edge_device,2026-06-30 16:43:10.008282,128.0.33.208,Singapore_SG,login_endpoint,token,4,auth_attempt,unknown,1,anomaly,credential_stuffing,
4ce36d6a693a,user_48d8b851,user,2026-06-30 16:43:11.156479,204.36.153.20,Moscow_RU,login_endpoint,password,2,auth_attempt,unknown,1,anomaly,credential_stuffing,
37939160f9e8,user_b3163d00,user,2026-06-30 16:43:12.383433,128.0.33.208,Delhi_IN,login_endpoint,token,4,auth_attempt,unknown,1,anomaly,credential_stuffing,
61f57c88b720,user_54489d7e,user,2026-06-30 16:43:15.065171,204.36.153.20,SaoPaulo_BR,login_endpoint,token,4,auth_attempt,unknown,1,anomaly,credential_stuffing,
5b3090ea0afb,dev_a5ce7ffe,edge_device,2026-06-30 16:43:19.461003,128.0.33.208,London_UK,login_endpoint,certificate,1,auth_attempt,unknown,1,anomaly,credential_stuffing,
e6d6f077e643,dev_5db0d72f,edge_device,2026-06-30 16:43:21.965281,204.36.153.20,Mumbai_IN,login_endpoint,token,1,auth_attempt,unknown,1,anomaly,credential_stuffing,
5e0dea0541d5,user_21f0d642,user,2026-06-30 16:43:22.812280,128.0.33.208,NewYork_US,login_endpoint,token,2,auth_attempt,unknown,1,anomaly,credential_stuffing,
7f10308a09e7,user_d8a3b805,user,2026-06-30 16:43:23.546281,128.0.33.208,Mumbai_IN,login_endpoint,token,3,auth_attempt,unknown,1,anomaly,credential_stuffing,
875b2b583bcc,user_70658c5a,user,2026-06-30 16:43:23.622936,128.0.33.208,Moscow_RU,login_endpoint,password,2,auth_attempt,unknown,1,anomaly,credential_stuffing,
a573d5244bca,dev_09c9cb1b,edge_device,2026-06-30 16:43:24.423382,204.36.153.20,Mumbai_IN,login_endpoint,certificate,4,auth_attempt,unknown,1,anomaly,credential_stuffing,
f4a42621bc00,user_05fb4741,user,2026-06-30 16:43:27.940432,128.0.33.208,NewYork_US,login_endpoint,biometric,1,auth_attempt,unknown,1,anomaly,credential_stuffing,
54b9d3da2ad4,dev_1428c6b5,edge_device,2026-06-30 16:43:28.717003,204.36.153.20,Delhi_IN,login_endpoint,token,2,auth_attempt,unknown,1,anomaly,credential_stuffing,
95c308402296,svc_c0fa647c,service_account,2026-06-30 16:43:29.724280,204.36.153.20,Sydney_AU,login_endpoint,certificate,4,auth_attempt,unknown,1,anomaly,credential_stuffing,
161a853f597c,dev_3d8da41d,edge_device,2026-06-30 16:43:31.456462,204.36.153.20,Mumbai_IN,login_endpoint,certificate,2,auth_attempt,unknown,1,anomaly,credential_stuffing,
0afaeb0e0db2,dev_ab5f9888,edge_device,2026-06-30 16:43:31.623017,128.0.33.208,Moscow_RU,login_endpoint,certificate,3,auth_attempt,unknown,1,anomaly,credential_stuffing,
a70dfdc0c23e,dev_1428c6b5,edge_device,2026-06-30 16:43:39.104608,34.208.249.145,Sydney_AU,"resource_084,resource_104,resource_068",token,375,"upload,download,exec,read,exec",fw1.8-52b13f,0,normal,none,
9edbe54a12e2,user_471233c5,user,2026-06-30 16:43:39.611612,128.0.33.208,Bangalore_IN,login_endpoint,certificate,3,auth_attempt,unknown,1,anomaly,credential_stuffing,
bedeb2d8f538,user_df0bfbcc,user,2026-06-30 16:43:41.518278,204.36.153.20,Moscow_RU,login_endpoint,biometric,3,auth_attempt,unknown,1,anomaly,credential_stuffing,
b384106fa7be,dev_180f6880,edge_device,2026-06-30 16:43:55.167340,128.0.33.208,Frankfurt_DE,login_endpoint,token,1,auth_attempt,unknown,1,anomaly,credential_stuffing,
1037f70cb634,user_3880f310,user,2026-06-30 16:44:01.187053,128.0.33.208,Moscow_RU,login_endpoint,token,2,auth_attempt,unknown,1,anomaly,credential_stuffing,
0439ffa3904a,user_8726aaaf,user,2026-06-30 16:44:13.846972,204.36.153.20,Moscow_RU,login_endpoint,password,2,auth_attempt,unknown,1,anomaly,credential_stuffing,
53d4c7ff349d,dev_5db0d72f,edge_device,2026-06-30 16:47:05.468196,6.240.168.98,NewYork_US,resource_113,token,194,"read,write,upload,read,write",fw3.0-00192e,0,normal,none,
a2b8861d84b4,dev_09c9cb1b,edge_device,2026-06-30 16:47:14.684365,149.232.59.103,Delhi_IN,resource_021,certificate,246,"list,read,config_change,read",fw1.8-5e0b0e,0,normal,none,
ab9d176039ab,dev_a5ce7ffe,edge_device,2026-06-30 16:49:06.195037,69.100.77.109,Frankfurt_DE,"resource_034,resource_110,resource_065",certificate,91,"download,upload,write",fw3.0-adc829,0,normal,none,
28f2af1ed6b3,dev_09c9cb1b,edge_device,2026-06-30 16:54:47.431206,32.33.238.82,Delhi_IN,resource_095,certificate,122,"download,write,write,list",fw1.8-5e0b0e,0,normal,none,
fdf1fdb28d2f,dev_1428c6b5,edge_device,2026-06-30 16:56:10.007107,19.226.158.46,Sydney_AU,resource_084,token,175,"list,exec,read,read",fw1.8-52b13f,0,normal,none,
a5d86786a6a4,dev_3d8da41d,edge_device,2026-06-30 16:58:18.043816,194.194.129.68,Mumbai_IN,resource_035,certificate,342,"upload,write",fw1.8-b4dcce,0,normal,none,
f3c04bb40b28,dev_ab5f9888,edge_device,2026-06-30 16:58:38.758280,58.178.206.98,Frankfurt_DE,resource_048,certificate,279,"exec,write",fw2.1-0f40d7,0,normal,none,
987ea0144764,dev_09c9cb1b,edge_device,2026-06-30 17:05:54.901906,48.53.121.134,Delhi_IN,resource_095,certificate,586,"list,exec",fw1.8-5e0b0e,0,normal,none,
768bb76c1b7d,dev_ab5f9888,edge_device,2026-06-30 17:09:03.820965,47.74.61.163,Frankfurt_DE,resource_048,certificate,335,"write,upload",fw2.1-0f40d7,0,normal,none,
05faff40550b,dev_a5ce7ffe,edge_device,2026-06-30 17:10:14.716688,222.110.43.155,Frankfurt_DE,"resource_034,resource_065,resource_110",certificate,275,"download,exec,delete,config_change",fw3.0-adc829,0,normal,none,
ee50b04c8e44,svc_2f8c9b0e,service_account,2026-06-30 17:10:56.755179,55.163.86.141,London_UK,resource_075,certificate,254,"exec,exec,upload,read,config_change,exec",svc-node-6dd36b,0,normal,none,
8ac65ba6165f,svc_8e47b6dc,service_account,2026-06-30 17:18:31.928955,85.110.255.75,Moscow_RU,resource_086,certificate,321,"list,download,download,write,write,exec",svc-node-59419d,0,normal,none,
2424f7383c66,dev_1428c6b5,edge_device,2026-06-30 17:19:20.630798,125.152.97.90,Sydney_AU,"resource_084,resource_104,resource_068",token,354,"delete,exec,exec,download,delete",fw1.8-52b13f,0,normal,none,
c59cfdd5277b,svc_8e47b6dc,service_account,2026-06-30 17:22:57.995763,154.69.184.215,Moscow_RU,"resource_034,resource_086",certificate,298,"exec,upload,upload,config_change,write",svc-node-59419d,0,normal,none,
ca29e9dcdb40,dev_5db0d72f,edge_device,2026-06-30 17:23:10.426644,26.49.84.64,NewYork_US,resource_113,token,495,"config_change,read,list,read,list,list",fw3.0-00192e,0,normal,none,
68e166daafad,svc_c0fa647c,service_account,2026-06-30 17:28:27.763518,156.87.239.201,Mumbai_IN,"resource_077,resource_009",certificate,273,"download,delete,download",svc-node-532e46,0,normal,none,
28c23d66a6b2,dev_1428c6b5,edge_device,2026-06-30 17:34:31.002766,49.225.222.132,Sydney_AU,"resource_068,resource_084",token,205,"list,list,exec,config_change",fw1.8-52b13f,0,normal,none,
0e6aeec6198b,svc_8e47b6dc,service_account,2026-06-30 17:34:43.965067,104.199.205.125,Moscow_RU,"resource_034,resource_027,resource_120,resource_086",certificate,287,"download,upload,download,write",svc-node-59419d,0,normal,none,
d81e33278d8e,dev_ab5f9888,edge_device,2026-06-30 17:34:45.161101,140.250.97.201,Frankfurt_DE,resource_048,certificate,452,"write,delete,write,upload,write",fw2.1-0f40d7,0,normal,none,
c65f173e1560,dev_1428c6b5,edge_device,2026-06-30 17:38:53.544254,213.11.165.253,Sydney_AU,resource_104,token,298,"exec,config_change,config_change,list",fw1.8-52b13f,0,normal,none,
4284d076fcd9,dev_3d8da41d,edge_device,2026-06-30 17:39:51.229372,93.189.243.238,Mumbai_IN,resource_035,certificate,462,"write,delete,upload,read,write",fw1.8-b4dcce,0,normal,none,
852c3fc709f1,svc_c0fa647c,service_account,2026-06-30 17:40:22.280411,76.161.213.141,Mumbai_IN,"resource_009,resource_077",certificate,397,"upload,exec,config_change,delete,upload,list",svc-node-532e46,0,normal,none,
3dd7e4a1d10e,dev_3d8da41d,edge_device,2026-06-30 17:51:37.776136,14.128.170.204,Mumbai_IN,resource_035,certificate,324,"upload,delete,write,list",fw1.8-b4dcce,0,normal,none,
f9068b93cc43,svc_c0fa647c,service_account,2026-06-30 17:51:55.529784,195.255.157.18,Mumbai_IN,resource_009,certificate,396,"write,exec,config_change,download",svc-node-532e46,0,normal,none,
b84450c7162b,dev_3d8da41d,edge_device,2026-06-30 17:52:40.992001,172.96.31.234,Mumbai_IN,resource_035,certificate,126,"list,delete",fw1.8-b4dcce,0,normal,none,
4adbb005ccb5,dev_1428c6b5,edge_device,2026-06-30 17:53:25.634703,124.245.53.110,Sydney_AU,resource_084,token,252,"config_change,config_change,download,write,config_change",fw1.8-52b13f,0,normal,none,
0292f098b64e,dev_ab5f9888,edge_device,2026-06-30 17:54:27.162120,13.180.15.235,Frankfurt_DE,resource_048,certificate,292,"delete,list,delete,delete,delete",fw2.1-0f40d7,0,normal,none,
8a3b8641e7a8,dev_5db0d72f,edge_device,2026-06-30 17:54:55.832672,155.138.146.10,NewYork_US,resource_113,token,278,"delete,upload,exec",fw3.0-00192e,0,normal,none,
677dc5a2f943,svc_c0fa647c,service_account,2026-06-30 17:56:11.587460,87.96.64.151,Mumbai_IN,resource_009,certificate,388,"list,download,exec,exec,download,config_change",svc-node-532e46,0,normal,none,
04ec45a94685,dev_ab5f9888,edge_device,2026-06-30 17:57:51.880574,41.128.172.212,Frankfurt_DE,resource_048,certificate,95,"config_change,read,download,delete,list,delete",fw2.1-0f40d7,0,normal,none,
257437dbd463,dev_1428c6b5,edge_device,2026-06-30 17:58:52.699777,65.166.134.205,Sydney_AU,"resource_104,resource_068",token,590,"write,upload,download,config_change,delete",fw1.8-52b13f,0,normal,none,
bda1d604832b,dev_ab5f9888,edge_device,2026-06-30 18:00:54.029335,17.245.202.169,Frankfurt_DE,resource_048,certificate,345,"delete,read,delete,config_change",fw2.1-0f40d7,0,normal,none,
c6db47ea50cf,dev_09c9cb1b,edge_device,2026-06-30 18:04:46.064734,124.4.218.48,Delhi_IN,resource_021,certificate,124,"upload,download,list",fw1.8-5e0b0e,0,normal,none,
aec973dd1669,dev_ab5f9888,edge_device,2026-06-30 18:12:03.878339,10.91.52.160,Frankfurt_DE,resource_048,certificate,256,"config_change,download",fw2.1-0f40d7,0,normal,none,
2a61d27c75ed,svc_c0fa647c,service_account,2026-06-30 18:13:40.267077,144.180.64.3,Mumbai_IN,"resource_009,resource_077",certificate,445,"download,config_change,upload,write,delete,list",svc-node-532e46,0,normal,none,
c195fddfff87,dev_1428c6b5,edge_device,2026-06-30 18:14:37.559617,117.177.4.176,Sydney_AU,"resource_068,resource_104,resource_084",token,175,"download,exec,delete,list,config_change",fw1.8-52b13f,0,normal,none,
2983d79e8e12,dev_3d8da41d,edge_device,2026-06-30 18:14:42.939901,149.132.161.64,Mumbai_IN,resource_035,certificate,257,"write,read,write,read",fw1.8-b4dcce,0,normal,none,
49b0fb93926c,dev_5db0d72f,edge_device,2026-06-30 18:15:23.777943,181.30.92.136,NewYork_US,resource_113,token,410,"delete,write,write,upload,write,write",fw3.0-00192e,0,normal,none,
7978f3644632,dev_1428c6b5,edge_device,2026-06-30 18:20:04.144461,101.167.79.212,Sydney_AU,resource_068,token,79,"write,read,write",fw1.8-52b13f,0,normal,none,
c5ee2d3b9b1d,dev_5db0d72f,edge_device,2026-06-30 18:27:02.389367,5.150.230.101,NewYork_US,resource_113,token,349,"download,exec,list",fw3.0-00192e,0,normal,none,
26a2e3ec46d0,dev_1428c6b5,edge_device,2026-06-30 18:31:35.016910,182.121.227.151,Sydney_AU,"resource_084,resource_104",token,128,"upload,write,list",fw1.8-52b13f,0,normal,none,
f1245fb658c5,dev_ab5f9888,edge_device,2026-06-30 18:33:31.092215,154.143.177.52,Frankfurt_DE,resource_048,certificate,373,"list,write,config_change,download",fw2.1-0f40d7,0,normal,none,
6cf3685a5b53,svc_8e47b6dc,service_account,2026-06-30 18:33:33.802443,100.239.222.201,Moscow_RU,"resource_027,resource_120,resource_034",certificate,534,"read,upload",svc-node-59419d,0,normal,none,
967048b7875c,svc_c0fa647c,service_account,2026-06-30 18:40:45.470691,189.255.22.110,Mumbai_IN,"resource_009,resource_077",certificate,157,"read,list",svc-node-532e46,0,normal,none,
fd25a66ba089,dev_1428c6b5,edge_device,2026-06-30 18:42:57.438756,35.80.156.89,Sydney_AU,"resource_084,resource_068",token,158,"exec,delete,write,exec",fw1.8-52b13f,0,normal,none,
ef000f32f79a,dev_1428c6b5,edge_device,2026-06-30 18:46:38.303345,171.70.209.145,Sydney_AU,"resource_084,resource_104,resource_068",token,257,"exec,read",fw1.8-52b13f,0,normal,none,
2555abf799d3,dev_09c9cb1b,edge_device,2026-06-30 18:48:44.066776,63.50.147.221,Delhi_IN,"resource_095,resource_021",certificate,403,"download,exec,list,read,upload",fw1.8-5e0b0e,0,normal,none,
626cf2598c69,dev_3d8da41d,edge_device,2026-06-30 18:50:08.954876,179.144.150.78,Mumbai_IN,resource_035,certificate,634,"list,config_change",fw1.8-b4dcce,0,normal,none,
f4a5554fb4aa,dev_1428c6b5,edge_device,2026-06-30 19:04:01.488384,107.44.66.58,Sydney_AU,resource_084,token,393,"write,list,delete,list,exec,download",fw1.8-52b13f,0,normal,none,
5f1097dd60ed,svc_8e47b6dc,service_account,2026-06-30 19:12:36.033984,156.35.17.245,Moscow_RU,resource_120,certificate,99,"delete,list",svc-node-59419d,0,normal,none,
ccfcd0a83af5,dev_09c9cb1b,edge_device,2026-06-30 19:18:38.117470,206.180.101.56,Delhi_IN,resource_095,certificate,265,"delete,write",fw1.8-5e0b0e,0,normal,none,
cc8aca6f5759,dev_1428c6b5,edge_device,2026-06-30 19:20:35.144128,126.198.185.150,Sydney_AU,"resource_084,resource_068,resource_104",token,162,"exec,delete,delete",fw1.8-52b13f,0,normal,none,
4ef0a7cd67ec,dev_1428c6b5,edge_device,2026-06-30 19:27:13.218472,121.247.108.55,Sydney_AU,"resource_104,resource_084,resource_068",token,227,"exec,delete,exec,write,download",fw1.8-52b13f,0,normal,none,
60e05104f573,svc_8e47b6dc,service_account,2026-06-30 19:27:52.654357,15.192.56.17,Moscow_RU,"resource_034,resource_027,resource_086",certificate,177,"list,upload,config_change,read",svc-node-59419d,0,normal,none,
1482d10807ff,dev_09c9cb1b,edge_device,2026-06-30 19:28:21.932998,124.176.124.232,Delhi_IN,resource_095,certificate,424,"upload,list,write",fw1.8-5e0b0e,0,normal,none,
f6321a492768,svc_c0fa647c,service_account,2026-06-30 19:31:19.572711,126.186.31.74,Mumbai_IN,"resource_077,resource_009",certificate,331,"exec,exec,exec,exec,exec,config_change",svc-node-532e46,0,normal,none,
5d32b39a0fe4,dev_3d8da41d,edge_device,2026-06-30 19:35:20.194751,39.210.52.61,Mumbai_IN,resource_035,certificate,480,"delete,download,download,delete",fw1.8-b4dcce,0,normal,none,
ebc373bed931,dev_ab5f9888,edge_device,2026-06-30 19:36:27.004730,94.214.216.227,Frankfurt_DE,resource_048,certificate,135,"read,delete,exec",fw2.1-0f40d7,0,normal,none,
67cebb8db868,dev_1428c6b5,edge_device,2026-06-30 19:48:17.194864,54.56.98.78,Sydney_AU,"resource_104,resource_084",token,565,"delete,upload,config_change,delete,delete,exec",fw1.8-52b13f,0,normal,none,
209871508c53,svc_c0fa647c,service_account,2026-06-30 19:52:36.820526,98.245.71.79,Mumbai_IN,resource_077,certificate,311,"upload,delete,exec,write,upload",svc-node-532e46,0,normal,none,
7de7ecf41235,svc_8e47b6dc,service_account,2026-06-30 19:55:38.110012,145.125.130.236,Moscow_RU,"resource_086,resource_027,resource_034,resource_120",certificate,97,"config_change,read,write,config_change,exec",svc-node-59419d,0,normal,none,
613544580204,dev_1428c6b5,edge_device,2026-06-30 19:56:23.044112,90.86.70.139,Sydney_AU,resource_068,token,235,"config_change,download,write,list",fw1.8-52b13f,0,normal,none,
b8b55eff1dfb,dev_1428c6b5,edge_device,2026-06-30 19:56:35.909757,148.213.38.76,Sydney_AU,resource_104,token,211,"download,list",fw1.8-52b13f,0,normal,none,
a0529a2fa5fe,dev_ab5f9888,edge_device,2026-06-30 19:59:07.138247,21.28.76.135,Frankfurt_DE,resource_048,certificate,425,"write,write,exec,upload,write,delete",fw2.1-0f40d7,0,normal,none,
2140dee12472,dev_ab5f9888,edge_device,2026-06-30 20:00:06.271405,51.41.229.250,Frankfurt_DE,resource_048,certificate,233,"upload,download,download,delete",fw2.1-0f40d7,0,normal,none,
f4a2f7b89bb6,dev_09c9cb1b,edge_device,2026-06-30 20:08:37.792744,88.171.136.176,Delhi_IN,resource_095,certificate,351,"download,exec,read,read",fw1.8-5e0b0e,0,normal,none,
8fd4e4751e61,dev_09c9cb1b,edge_device,2026-06-30 20:12:17.050334,45.162.19.153,Delhi_IN,resource_095,certificate,141,"exec,download,list,read",fw1.8-5e0b0e,0,normal,none,
b39892c6623d,dev_3d8da41d,edge_device,2026-06-30 20:18:14.075965,83.239.207.188,Mumbai_IN,resource_035,certificate,284,"delete,read,exec",fw1.8-b4dcce,0,normal,none,
55de544a07a7,dev_5db0d72f,edge_device,2026-06-30 20:25:35.624554,19.206.127.37,NewYork_US,resource_113,token,313,"list,upload,list,download",fw3.0-00192e,0,normal,none,
7edca7f47b57,dev_1428c6b5,edge_device,2026-06-30 20:29:21.671249,223.197.226.160,Sydney_AU,"resource_104,resource_068,resource_084",token,112,"upload,list,write",fw1.8-52b13f,0,normal,none,
f2a9438a509b,dev_ab5f9888,edge_device,2026-06-30 20:36:12.415251,71.184.5.227,Frankfurt_DE,resource_048,certificate,361,"delete,write,delete,delete",fw2.1-0f40d7,0,normal,none,
44eb2e2ad63a,dev_3d8da41d,edge_device,2026-06-30 20:38:45.887594,145.21.203.114,Mumbai_IN,resource_035,certificate,144,"exec,config_change,download",fw1.8-b4dcce,0,normal,none,
463b9f817653,svc_8e47b6dc,service_account,2026-06-30 20:38:47.757467,89.1.172.145,Moscow_RU,"resource_120,resource_034",certificate,379,"exec,download,delete,read,read,delete",svc-node-59419d,0,normal,none,
710ab7e689c2,svc_c0fa647c,service_account,2026-06-30 20:43:27.716464,181.156.92.88,Mumbai_IN,resource_077,certificate,322,"delete,read,exec,download,read",svc-node-532e46,0,normal,none,
